Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
A2780_CIL70	1	1.0	1.022	1.014	0.942	0.9584	1.008	0.9363	0.9749	0.9632	0.9296	0.9305	0.9169	0.9212	0.8421	0.2899	0.1171	0.07852	1.0	1.022	1.014	0.942	0.9584	1.008	0.9363	0.9749	0.9632	0.9296	0.9305	0.9169	0.9212	0.8421	0.2899	0.1171	0.07852	0.0	5.124896530691323	3.9260646583510135	0.9613481964310074	0.09295389322920411	-3.4086289572739887	0.8217425902453395	0.03189062036229759	0.9892407995967144	0.023471831385255482	0.5746133964942096	0.01024832004723105	0.028697329727500304	0.8121583333333334	0.30745701407633974	390.7815703297837	1.6768325196539376e-12	11.775510312124021	99.54811180550011	8.38379572265155	down
A2780_NPC-26	1	1.0	0.9857	0.9726	1.001	0.9876	0.9911	1.012	0.9776	1.013	1.028	1.017	0.9979	0.9667	0.8667	0.8526	0.1766	0.1168999999999999	1.0	0.9857	0.9726	1.001	0.9876	0.9911	1.012	0.9776	1.013	1.028	1.017	0.9979	0.9667	0.8667	0.8526	0.1766	0.1168999999999999	0.0	4.8688925427110545	5.173435028631286	0.9865876701763583	0.1044065923245797	-3.21592603630392	0.8946692180066997	0.03408945946585805	0.9842893024438556	0.02833593301841823	0.9427190147635742	0.01047296637593555	0.04161038774191921	0.8820354166666666	0.27197721759661264	266.278953891492	1.5203110154926685e-11	10.818067557782072	77.08633599663709	7.759614310022762	down
A3-KAW_NPC-26	1	1.0	1.141	1.16	1.221	1.216	1.161	1.14	1.232	1.203	1.198	1.259	1.2	1.185	0.03176	0.03394	0.02799	0.02997	1.0	1.141	1.16	1.221	1.216	1.161	1.14	1.232	1.203	1.198	1.259	1.2	1.185	0.03176	0.03394	0.02799	0.02997	0.0	5.451365781093201	10.0	1.190351352965734	0.024666077325126736	-5.341327887367509	0.9188510583415299	0.0559216997660077	0.9869549769116993	0.06301969444906623	4.145342533780172	0.01846258272177727	0.036945766529603456	0.9111144791666668	0.4896272173735643	321.5561708580464	5.146583530183503e-12	11.288480974135911	130.77702885398958	9.054532624806438	down
A375_CIL70	2	2.0	2.1948	2.2359999999999998	2.1174	2.1931	2.0877	2.0905	2.1524	2.215	2.16	2.135	1.9913	2.1105	1.8769	2.089	1.3725	0.69736	1.0	1.0974	1.1179999999999999	1.0587	1.09655	1.04385	1.04525	1.0762	1.1075	1.08	1.0675	0.99565	1.05525	0.93845	1.0445	0.68625	0.34868	1.0	4.62066224869635	2.4857548120106108	1.0632220973368889	0.14638340378094059	-1.5284205902531753	1.0093449911888581	0.0449259157082596	0.9426998491944818	0.15092380693348437	1.1066031278504496	0.014261832274293963	0.30065949413926507	0.997003125	0.18775399392689604	69.9789679719493	2.9863579960888664e-08	7.524858131504975	18.863041908598106	4.470744167049803	down
A375_NPC-26	2	2.0	2.279	2.302	2.2439999999999998	2.282	2.3209999999999997	2.2889999999999997	1.147	2.224	2.179	2.202	2.154	2.219	2.1804	2.1679	1.206	2.2001999999999997	1.0	1.1395	1.151	1.1219999999999999	1.141	1.1604999999999999	1.1444999999999999	0.5735	1.112	1.0895	1.101	1.077	1.1095	1.0902	1.08395	0.603	1.1000999999999999	1.0	4.918915513018066	10.0	1.0765731477915457	0.8466697457974247	-0.24012634014572248	1.0500913185962149	0.15631223976650618	0.16855141866795975	2.08959899766535	253.14259037108476	0.04778259802509145	0.17905449130110737	1.0473947916666666	0.17142600775901937	0.8615943379230286	0.6075224088250581	0.21643769822416767	0.31491484109853785	0.018462294373545053	
A498_NPC-26	1	1.0	1.2009999999999998	1.198	1.148	1.183	1.171	1.14	1.17	1.182	1.133	1.157	1.153	1.155	1.207	1.166	1.156	1.178	1.0	1.2009999999999998	1.198	1.148	1.183	1.171	1.14	1.17	1.182	1.133	1.157	1.153	1.155	1.207	1.166	1.156	1.178	0.0	10.920818753952375	10.0	1.0	1.1681808510638299	0.22426364128587717	1.1681808510638299	0.020454981116991323	0.7900033894256393	1.4167341866446808e-23	0.0	0.023391165808484222	0.005847791452121056	1.1646770833333333	0.04503441070695419	16.350593505456434	6.915117177857257e-05	4.160200456297167	0.9964099005131748	0.27892546982792554	
A549_CIL70	3	3.0	2.8693	3.0233	2.8529999999999998	2.7306	2.9631999999999996	2.9391	2.9414	2.9952	2.9493	3.035	2.7514	2.9520999999999997	3.0143	2.8495	2.2794	0.6558999999999999	1.0	0.9564333333333334	1.0077666666666667	0.951	0.9102	0.9877333333333332	0.9796999999999999	0.9804666666666666	0.9984000000000001	0.9831	1.0116666666666667	0.9171333333333332	0.9840333333333332	1.0047666666666666	0.9498333333333333	0.7597999999999999	0.21863333333333332	1.584962500721156	4.549294460089179	3.4928966431934176	0.9751219809817009	0.0001	-2.1661325442402153	0.935543275527694	0.028239199800955482	0.9764844342639145	0.17646332945507684	2.141177689532275	0.008761517249897294	0.4846029006996463	0.9211347222222223	0.18418353565357187	176.54473075619768	1.5976290783519256e-10	9.796524043497358	42.50960611113045	6.330626578006903	down
A549_NPC-26	3	3.0	1.9673	3.2036	3.0708	3.0484	3.2229	3.2745	1.9034	3.1008999999999998	2.9991000000000003	3.0395	3.048	3.1252	3.113	3.0642	2.0463	2.2282	1.0	0.6557666666666667	1.0678666666666665	1.0236	1.0161333333333333	1.0743	1.0915000000000001	0.6344666666666666	1.0336333333333332	0.9997000000000001	1.0131666666666665	1.016	1.0417333333333334	1.0376666666666667	1.0214	0.6821	0.7427333333333334	1.584962500721156	4.8461302150019	10.0	0.984586838900089	0.7096839052130971	-0.49473308338244526	0.957345516921723	0.12714280113115647	0.31559153113843086	0.6764280539581048	43.920803369086386	0.03886359802960644	0.14568774133799928	0.9532510416666667	0.15371814172253978	1.962345926130675	0.18128551426674805	0.7416368970923406	0.8969676612566754	0.23260286394556426	
A673_NPC-26	1	1.0	1.05	1.084	1.0490000000000002	1.003	0.9927	1.021	1.048	1.067	1.023	1.0490000000000002	1.072	0.9973	0.6833	0.8249	0.6706	0.07505	1.0	1.05	1.084	1.0490000000000002	1.003	0.9927	1.021	1.048	1.067	1.023	1.0490000000000002	1.072	0.9973	0.6833	0.8249	0.6706	0.07505	0.0	4.711783100952813	1.458822390664788	1.0336169236851045	0.0001	-1.9041315389469347	0.9415631584305095	0.08830973212124349	0.870588959324292	0.42100536022460666	0.9065246047308632	0.030622153632340644	0.6094703119911565	0.9284796875000002	0.2455227456646341	28.60150418505986	3.9226736251401095e-06	5.406417824599797	13.14207052919327	3.6985932846647502	down
ACC-MESO-1_CIL70	1	1.0	0.9921	1.073	0.955	1.023	1.013	1.106	0.9646	0.9895	1.003	0.93	0.9941	1.002	0.978	0.9989	0.9996	0.9512	1.0	0.9921	1.073	0.955	1.023	1.013	1.106	0.9646	0.9895	1.003	0.93	0.9941	1.002	0.978	0.9989	0.9996	0.9512	0.0	7.198557293163629	10.0	1.024835068773065	0.9819026802469242	-0.02634805373111267	0.9982508519186364	0.03553453438372773	0.2464267834819569	1.7547501222586344	190.41329481310828	0.016593384478791988	0.013547848142039012	0.998903125	0.04093729928806881	1.3906096723892467	0.33986594670357795	0.4686923479194739	0.018920712909008836	-0.0	not
ACC-MESO-1_NPC-26	1	1.0	1.092	1.087	1.109	1.093	1.19	1.008	1.109	1.03	1.06	1.03	1.156	1.222	1.032	1.126	1.12	1.179	1.0	1.092	1.087	1.109	1.093	1.19	1.008	1.109	1.03	1.06	1.03	1.156	1.222	1.032	1.126	1.12	1.179	0.0	6.034081656491062	10.0	1.0787426241115856	1.137582618256132	0.18597132651576526	1.1000278653039963	0.05531010038333777	0.23719363664675097	1.1929873849552188	99.77726333602388	0.02000532992657952	0.028294379939541092	1.0998645833333334	0.0634099056283106	1.3359140680146095	0.3612794651614426	0.4421567226847268	0.317384115750921	0.018955559198384826	not
ACHN_NPC-26	1	1.0	0.9859	1.028	1.013	1.001	1.002	1.026	1.025	1.021	1.023	1.043	1.012	0.9871	1.018	1.053	1.051	1.12	1.0	0.9859	1.028	1.013	1.001	1.002	1.026	1.025	1.021	1.023	1.043	1.012	0.9871	1.018	1.053	1.051	1.12	0.0	3.9951806817405613	1.3538418572880129	1.0142103608868585	1.485897701821144	0.1619571295194909	1.0225973788610287	0.01555407230874078	0.7410267523919924	4.023454262311811	1.7836024305886156	0.005359315910467384	4.038877696700863	1.024459375	0.030567080217738903	12.163780306653171	0.0002888586206459985	3.5393146669208346	0.5640658391012382	0.0918448448279733	not
AGS_CIL70	1	1.0	0.8873000000000001	0.878		0.8917	0.9349	0.909		0.8559	0.9191	0.8961		0.8952	0.9334	0.9613	0.865	0.3221	1.0	0.8873000000000001	0.878		0.8917	0.9349	0.909		0.8559	0.9191	0.8961		0.8952	0.9334	0.9613	0.865	0.3221	0.0	4.5490941174793935	7.881453011360543	0.9050435508713083	0.28464499274074045	-1.6341279070899506	0.8838383763129805	0.03578598145921587	0.947252252605615	8.00487249006925	370.0057429706792	0.01277667804407758	10.28258869499658	0.870433394404142	0.1558381074070575	62.87270379092356	8.130844226568936e-07	6.089864359214614	19.760728034039303	3.9260895858351934	down
AGS_NPC-26	1	1.0	1.05	1.036	1.069	1.0490000000000002	1.041	1.052	1.034	1.017	1.026	1.026		1.039	1.045	0.997	1.022	1.0590000000000002	1.0	1.05	1.036	1.069	1.0490000000000002	1.041	1.052	1.034	1.017	1.026	1.026		1.039	1.045	0.997	1.022	1.0590000000000002	0.0	7.153605468512806	9.266126962691999	1.0465883668616855	1.0286577397361532	0.040763041199547934	1.0356637295618965	0.018295012859523216	0.09534694235118013	2.1271577653308054	426.76749634004324	0.008619696116752493	0.007479680462999502	1.036081142136213	0.01925872744458062	0.4325100302543555	0.8951156782972078	0.04812083596924313	0.031691897827803586	-0.0	not
ALL-SIL_CIL70	1	1.0	1.182	0.9911	1.186	1.123	1.218	1.233	1.155	1.154	1.217	1.297	1.107	1.118	0.4452	0.4354	0.01641	0.01916	1.0	1.182	0.9911	1.186	1.123	1.218	1.233	1.155	1.154	1.217	1.297	1.107	1.118	0.4452	0.4354	0.01641	0.01916	0.0	5.276320221509228	2.1163262685017883	1.173031421700495	0.023847120479077635	-4.6608339471408335	0.9491338343086159	0.10405386373432339	0.9360382274126984	0.08859253056644688	0.7724560498488057	0.03594132644189635	0.11652268496827801	0.9394006249999999	0.4114540313377269	62.20308563527187	5.752291074246296e-08	7.240159146140365	37.593377098885156	6.0411427019212764	down
AM-38_CIL70	1	1.0	0.7603	1.046	1.052	1.113	1.048	1.1840000000000002	1.072	1.231	1.043	1.244	0.8268000000000001	1.207	1.113	1.207	0.5795	0.6315	1.0	0.7603	1.046	1.052	1.113	1.048	1.1840000000000002	1.072	1.231	1.043	1.244	0.8268000000000001	1.207	1.113	1.207	0.5795	0.6315	0.0	4.828200599095924	10.0	1.082477271673634	0.597355902086468	-0.7432789903150563	1.0363275364613984	0.1277980434726298	0.5822739661614461	0.38877714137819036	27.491954701499015	0.039063830147055875	0.1464440091784608	1.0287166666666667	0.19788067577811946	5.93936898870064	0.006397711519180687	2.1939753466921372	2.45693376952316	0.965473962544883	
AML-193_NPC-26	1	1.0	1.081	1.018	1.039	1.113	1.087	1.0759999999999998	1.116	1.023	1.029	1.003	1.001	0.2121	0.0561	0.02176		0.01601	1.0	1.081	1.018	1.039	1.113	1.087	1.0759999999999998	1.116	1.023	1.029	1.003	1.001	0.2121	0.0561	0.02176		0.01601	0.0	5.73086625662712	5.1810142751167225	1.0579833417664177	0.03241816094890579	-4.947048271185764	0.755741597920578	0.03568544600695743	0.9929315029065963	0.023034975432583826	0.7822954689793568	0.012504315002601634	0.024361802243601186	0.7694718085106382	0.425998409683969	566.0247185669969	1.121630725830722e-12	11.950150102198423	174.09696533179164	9.211292811788105	down
AMO-1_CIL70	1	1.0	0.951	0.9745	0.9281	0.9717		0.9349	0.9782	0.7715000000000001	0.9276	0.9583	0.9461	0.9412	0.9028	0.8721	0.1722	0.1276	1.0	0.951	0.9745	0.9281	0.9717		0.9349	0.9782	0.7715000000000001	0.9276	0.9583	0.9461	0.9412	0.9028	0.8721	0.1722	0.1276	0.0	4.853934911022399	7.497424494076591	0.9340990417814017	0.1289179752485396	-2.952044728934307	0.8529170643267541	0.04870557050533888	0.9659622023487299	0.056183652280623095	2.7050452116732946	0.015612809925421037	0.05691585795876324	0.83919017013365	0.26403181119428715	113.54799655640373	5.916469869580468e-09	8.227937342845735	44.2000989002102	6.097132043634948	down
AMO-1_NPC-26	1	1.0	1.023	1.018	1.046	1.044	1.022	1.033	1.016	1.026	1.044	1.079	1.028	1.075	0.9443	1.034	1.084	1.045	1.0	1.023	1.018	1.046	1.044	1.022	1.033	1.016	1.026	1.044	1.079	1.028	1.075	0.9443	1.034	1.084	1.045	0.0	4.917222922481463	10.0	1.0299990087402886	1.0645480379908927	0.09024075288607045	1.033965670508972	0.029276416594892458	0.13282633488787532	2.5595182523779165	303.5745069505096	0.008949355382952679	0.0335372164770879	1.0343729166666666	0.03146791975493491	0.6600867057330733	0.742730413931691	0.12916879187507924	0.10366451532913462	-0.0	not
AN3-CA_NPC-26	1	1.0	1.032	0.9993	1.046	1.064	0.9941	1.052	1.028	1.017	1.006	0.9664	0.997	0.9926	0.9873	1.013	1.022	1.015	1.0	1.032	0.9993	1.046	1.064	0.9941	1.052	1.028	1.017	1.006	0.9664	0.997	0.9926	0.9873	1.013	1.022	1.015	0.0	6.7422636264407965	4.403395212406652	1.0292500778116227	0.999244815113766	-0.0010899130830275376	1.013697583490892	0.020660794779000426	0.2856373865154034	0.35166921746404833	15.898141292451072	0.008563184782291055	0.00903439008736731	1.0139916666666666	0.0244475503170209	1.700666064194073	0.24090535112720196	0.6181535530975264	4.10841138129602e-05	-0.0	not
ASKA_NPC-26	1	1.0	0.989	0.9636	1.002	1.004	0.9453	0.9484	0.8803	1.006	0.8818	0.9052	0.8721	0.9731	0.4697	0.9437	1.091	1.043	1.0	0.989	0.9636	1.002	1.004	0.9453	0.9484	0.8803	1.006	0.8818	0.9052	0.8721	0.9731	0.4697	0.9437	1.091	1.043	0.0	4.9031457075693705	9.584044899584338	0.9130669349070972	1.0660098531967983	0.09221779440790628	0.9301506857685552	0.12088385989955099	0.13503622479266286	1.7674901326630992	169.7333129314652	0.036953348876439605	0.13858888711254058	0.9320541666666666	0.13004931000227182	0.6689045692681466	0.7366063004523837	0.13276457079199147	0.10696821243730592	-0.0	
AU565_NPC-26	1	1.0	0.9126	0.8526	0.9731	0.9043	0.7216	0.9077	0.8795000000000001	1.0659999999999998	0.9369	0.9287	1.058	0.6793	0.3713	0.4025999999999999		0.3934	1.0	0.9126	0.8526	0.9731	0.9043	0.7216	0.9077	0.8795000000000001	1.0659999999999998	0.9369	0.9287	1.058	0.6793	0.3713	0.4025999999999999		0.3934	0.0	5.582025698051773	6.057252968923749	0.9219021336109771	0.39333856397126676	-1.3461563255919016	0.7835246540158121	0.07835776297404054	0.8790728557943369	0.07279974422593649	13.79072241947151	0.026496678007811494	0.06239828534563869	0.7894851063829788	0.22642544522004682	29.399994423609435	6.2238602073595596e-06	5.20594017049365	10.508564224168136	3.11694566019464	down
AsPC-1_NPC-26	2	2.0	2.298	2.376	2.255	2.254	2.2169999999999996	2.29	2.232	2.298	2.2729999999999997	2.2569999999999997	2.217	2.265	2.136	2.193	2.0503	2.249	1.0	1.149	1.188	1.1275	1.127	1.1084999999999998	1.145	1.116	1.149	1.1364999999999998	1.1284999999999998	1.1085	1.1325	1.068	1.0965	1.02515	1.1245	1.0	5.46506814851535	10.0	1.1308677892153727	1.0768023053954343	0.10675340382448446	1.118111577424651	0.04056874824013297	0.1717460372307429	1.0458928579850397	72.43901102666089	0.013393814519136552	0.026802381252529775	1.1177854166666668	0.044778771881361625	0.9278572297219977	0.566415035818571	0.24686522656411272	0.1453280271164634	0.000165490022304158	
BC-3C_NPC-26	1	1.0	1.11	1.033	0.9963	1.114	1.014	1.101	1.032	1.13	1.0659999999999998	1.104	1.0590000000000002	0.9444	0.984	0.9821	0.8734000000000001	0.08588	1.0	1.11	1.033	0.9963	1.114	1.014	1.101	1.032	1.13	1.0659999999999998	1.104	1.0590000000000002	0.9444	0.984	0.9821	0.8734000000000001	0.08588	0.0	4.570316818544261	5.317046382161609	1.0455120999977698	0.0001	-3.1443470336165413	1.0035095494928226	0.05261504420476748	0.9488675335717873	0.5618141662879259	17.16720603623774	0.016140931346617114	1.5487291810033514	0.98519375	0.23278699574100212	78.94294182521149	1.5223159131132487e-08	7.817495212818427	36.131926282772014	5.948256773737191	down
BCPAP_CIL70	1	1.0	0.9691	0.99	0.9702	0.9907	1.009	0.9917	1.022	1.058	1.012	1.038	0.9778	0.9785	1.008	0.7926000000000001	0.05479	0.03136	1.0	0.9691	0.99	0.9702	0.9907	1.009	0.9917	1.022	1.058	1.012	1.038	0.9778	0.9785	1.008	0.7926000000000001	0.05479	0.03136	0.0	4.8906765815820625	5.375101407863019	1.0003052000799157	0.011292687042640243	-6.209887810550652	0.8925194350644359	0.025157882213156162	0.9933679851100133	0.019407603230921933	0.7734443065916634	0.00772669275264228	0.03032500467869413	0.8787712500000001	0.30893529984891493	636.6287046092267	1.0064432465030995e-13	12.997210710020696	223.56162376844136	10.382794803666563	down
BCPAP_NPC-26	1	1.0		1.058	1.06	1.068	1.069	1.063		1.068	1.089	1.077	1.051	1.048	1.047	1.118	1.033	1.071	1.0		1.058	1.06	1.068	1.069	1.063		1.068	1.089	1.077	1.051	1.048	1.047	1.118	1.033	1.071	0.0	9.27741141928074	1.212072216085415	0.9998931944883138	1.0667697010678576	0.0932486442491417	1.065929478025571	0.018998646538080234	0.4320739233505938	3.8592490786112235	6.325109987608467	0.0221856138934109	0.007292986979475197	1.0642365982516835	0.02537684974029833	2.9405428754441414	0.07662399067684778	1.1156352331438382	0.18156913200851627	0.0014439483477265013	not
BDCM_NPC-26	1	1.0	1.158	1.415	1.238	1.3119999999999998	1.041	0.8466	0.6668999999999999	0.8579000000000001	1.005	0.9345	1.135	1.073		0.0481799999999999	0.02375	0.0246	1.0	1.158	1.415	1.238	1.3119999999999998	1.041	0.8466	0.6668999999999999	0.8579000000000001	1.005	0.9345	1.135	1.073		0.0481799999999999	0.02375	0.0246	0.0	5.284782610137964	4.229177712360968	1.0549030074839592	0.0188418878393949	-5.71589641136602	0.8517487595811385	0.17759053356802118	0.8338802464934757	0.34272692964786533	4.801707675210207	0.05959075533695329	0.15224667361085967	0.8482589361702128	0.4359142450011031	20.100302282536973	3.9693925081231786e-05	4.401275954334545	15.714089643678708	3.898503412117527	down
BEN_CIL70	1	1.0	0.8029999999999999	0.8687999999999999	0.862	0.9346	0.9415	0.9194	0.9305	0.858	0.9065	0.8391	0.7796	0.7009000000000001	0.818	0.867	0.8829	0.7574	1.0	0.8029999999999999	0.8687999999999999	0.862	0.9346	0.9415	0.9194	0.9305	0.858	0.9065	0.8391	0.7796	0.7009000000000001	0.818	0.867	0.8829	0.7574	0.0	6.24588042966742	6.735698543254473	0.8968244604231502	0.8030173188829819	-0.31649699183070057	0.8584970989366179	0.055274061995399575	0.4275979343613385	0.3782421179762081	58.85943666151319	0.02101063062977048	0.026242192192203043	0.8589041666666667	0.07316737639372825	3.196996205407833	0.05312211989240205	1.2747246023297545	0.8356893023929917	0.20472689175052333	
BEN_NPC-26	1	1.0	1.202	1.111	1.094	1.189	1.239	1.156	1.062		1.137	1.075	1.091	1.08	1.104	1.043	1.021	1.087	1.0	1.202	1.111	1.094	1.189	1.239	1.156	1.062		1.137	1.075	1.091	1.08	1.104	1.043	1.021	1.087	0.0	7.280611421246001	10.0	1.155601788744558	1.0795190496317542	0.11038870196789821	1.1071102086287596	0.055601944931678846	0.22729231514357218	1.0366372477092562	76.35615410081986	0.02621807900397353	0.02269940216127039	1.1091617393069926	0.0633485215495378	1.1922188797121114	0.42717487185702246	0.3693943021751999	0.16954132229880628	0.0008481652267087158	not
BFTC-905_CIL70	1	1.0	1.368	1.445	1.308	1.375	1.384	1.391	1.3090000000000002	1.339	1.167	1.37	1.288	1.383	1.3159999999999998	1.3130000000000002	1.342	0.1967	1.0	1.368	1.445	1.308	1.375	1.384	1.391	1.3090000000000002	1.339	1.167	1.37	1.288	1.383	1.3159999999999998	1.3130000000000002	1.342	0.1967	0.0	4.54348317950366	10.0	1.3332695465093505	0.15581632853656124	-2.3534470921278654	1.2949905136520208	0.09986625852518495	0.874337269336576	88.60805479004755	5327.585186349577	0.03052588283389527	152.49819055853825	1.2729531250000001	0.28245075174355777	29.746706126369364	3.1863244809514947e-06	5.4967099996864475	15.348972206269885	4.0249202743613965	down
BFTC-909_CIL70	1	1.0	1.141	1.301	1.154	1.053	1.314	1.329	1.196	1.221	1.257	1.119	1.127	1.242	1.224	1.061	1.063	0.145	1.0	1.141	1.301	1.154	1.053	1.314	1.329	1.196	1.221	1.257	1.119	1.127	1.242	1.224	1.061	1.063	0.145	0.0	4.546934512481723	5.5533076865843025	1.1918056941327102	0.0001	-2.694762972650623	1.1496897611152757	0.09094507806833463	0.8779352705956702	1.6180675227403212	43.988633805994496	0.027883045169884137	5.524363352390182	1.129125	0.26071482793917367	30.677057074514593	2.7054924551512937e-06	5.567753672853458	16.887966674807668	4.2299029823600565	down
BFTC-909_NPC-26	1	1.0	0.9944	1.047	1.039	0.9636	1.034	1.041	1.044	1.079	0.973	0.857	0.8537	0.8651000000000001	0.8057	0.2979	0.4698		1.0	0.9944	1.047	1.039	0.9636	1.034	1.041	1.044	1.079	0.973	0.857	0.8537	0.8651000000000001	0.8057	0.2979	0.4698		0.0	5.180752704487246	1.103948950141813	1.0201243689100739	0.17783339199645945	-1.4377905107413085	0.9037905789665913	0.08036295250681011	0.8567725692801913	0.49746631783546913	0.6626070456035718	0.03299983131734781	0.44337246030285576	0.8969	0.21234711559142966	23.928071986054224	1.712405486975093e-05	4.766393389247453	9.730465928552114	2.974275038512262	down
BHT-101_CIL70	1	1.0	0.9844	1.019	0.9995	1.01	1.029	0.9845	0.9968	0.9743	1.001	0.9891		0.9777	0.9681	0.9125	0.8928	0.706	1.0	0.9844	1.019	0.9995	1.01	1.029	0.9845	0.9968	0.9743	1.001	0.9891		0.9777	0.9681	0.9125	0.8928	0.706	0.0	4.066352338932869	1.2432551177661701	0.9976048446692285	0.0001	-0.47540941410062665	0.9723993246826012	0.016680347066671496	0.9507566863306144	1.3017633837241966	0.6127256936890543	0.006006718960218514	2.3768697222395163	0.9671553584998642	0.07519078182958511	77.27912640155431	4.462084278472535e-08	7.350462231154399	4.624413800603527	1.7392791039377782	down
BHT-101_NPC-26	1	1.0	1.052	1.0659999999999998	1.07	1.043	1.057	1.0659999999999998	1.012	1.071	1.055	1.036	1.063	1.024	1.02	1.012	1.024	1.018	1.0	1.052	1.0659999999999998	1.07	1.043	1.057	1.0659999999999998	1.012	1.071	1.055	1.036	1.063	1.024	1.02	1.012	1.024	1.018	0.0	5.689951363049702	8.991019833843772	1.0519450460960618	1.0187903628699848	0.026857217781945473	1.0424740366811864	0.018710209000729134	0.3375927395710332	1.106125246215812	111.32356928204364	0.00645381217378798	0.010711874875837916	1.0423333333333333	0.02305945710747549	2.2054988683339025	0.1401659700318682	0.853357413054702	0.02056324202698443	-0.0	not
BHY_CIL70	1	1.0	1.0490000000000002	1.006	0.9482	0.9436	0.9729	0.9808	0.8973	0.9531	0.9711	0.9849	0.8889	0.9597	0.9746	0.9762	0.9471	0.7273999999999999	1.0	1.0490000000000002	1.006	0.9482	0.9436	0.9729	0.9808	0.8973	0.9531	0.9711	0.9849	0.8889	0.9597	0.9746	0.9762	0.9471	0.7273999999999999	0.0	4.548595210440892	7.577507946600973	0.964401948073418	0.7103037578817774	-0.4591602108726448	0.9557136387314229	0.036181228901718356	0.7072817727873794	14.77200074893668	644.406569929824	0.011066233161589679	8.232934230397323	0.9511291666666667	0.06687765767274215	10.270594936653431	0.0006317296802077077	3.199468718407795	2.1591641248461735	0.8323117995147009	not
BHY_NPC-26	1	1.0		0.9584	1.041	1.115	1.095	1.004		1.055	1.031	0.955	1.046	0.9636	1.027	0.9963	0.9859	1.099	1.0		0.9584	1.041	1.115	1.095	1.004		1.055	1.031	0.955	1.046	0.9636	1.027	0.9963	0.9859	1.099	0.0	4.485900229893557	10.0	1.0221390623235649	1.109234935386637	0.13629970613493303	1.0240647053391874	0.045374732639297734	0.15704290270887877	3202.39183521358	126528.01525135161	0.015298313081741939	1008.7878724130409	1.0260451203489904	0.04943632727870767	0.7013885768839886	0.714332664595887	0.1460994902514951	0.1735184137087737	0.0010381016352554503	not
BICR 16_NPC-26	1	1.0	1.012	1.104	0.9879	1.0490000000000002	0.9492	1.011	1.057	0.9683	1.038	1.036	1.062	1.089	0.9077	1.07		1.119	1.0	1.012	1.104	0.9879	1.0490000000000002	0.9492	1.011	1.057	0.9683	1.038	1.036	1.062	1.089	0.9077	1.07		1.119	0.0	5.005719930442614	10.0	1.0210951498053833	1.1054304389363967	0.1446081519925039	1.0324280422792211	0.04905395350788036	0.21933062707372708	0.5376441785578633	904.5637821553795	0.01571220263507258	0.05664295218385192	1.031995744680851	0.055613278870470885	1.141252851078923	0.45157335177860763	0.34527169455259304	0.22873953969945418	0.005249013852979227	not
BICR 18_NPC-26	1	1.0	1.164	1.241	1.141	1.158	1.148	1.159	1.112	1.148	1.152	1.196	1.119	1.067	1.162	1.038		1.067	1.0	1.164	1.241	1.141	1.158	1.148	1.159	1.112	1.148	1.152	1.196	1.119	1.067	1.162	1.038		1.067	0.0	5.414821127242477	1.2433062028147452	1.1554474486185367	1.0492170485358348	0.07683146816874485	1.1311292733046883	0.05305356845109427	0.1882386166562786	0.920945060782903	2.453781318411644	0.021187944465543354	0.09152025798876486	1.132031914893617	0.05893882924718237	0.9366666251276929	0.5626364690809597	0.24977212107358346	0.09724392075029577	-0.0	
BICR 22_NPC-26	1	1.0	1.139	1.142	1.052	1.14	1.118	1.119	1.091	1.095	1.102	1.188	1.166	1.144	1.078	1.061		1.091	1.0	1.139	1.142	1.052	1.14	1.118	1.119	1.091	1.095	1.102	1.188	1.166	1.144	1.078	1.061		1.091	0.0	5.3932798241297775	10.0	1.120730624017831	1.0748256153260547	0.1041026092985518	1.1106284113667046	0.04326793041097447	0.09542649677775683	1.9200320366360057	204.05238082191605	0.014424204509747863	0.035368800358236266	1.1109574468085106	0.045597268046751384	0.4422745050045956	0.8891213371245791	0.05103896743494485	0.10353574605593885	-0.0	
BICR 31_NPC-26	1	1.0	1.177	1.104	1.07	1.056	1.122	1.118	1.077	1.093	1.047	1.013	1.001	0.9538	1.043	0.9802		1.024	1.0	1.177	1.104	1.07	1.056	1.122	1.118	1.077	1.093	1.047	1.013	1.001	0.9538	1.043	0.9802		1.024	0.0	6.505058635289151	2.950127714675493	1.0977260482966362	0.9999463001572335	-7.73888382529477e-05	1.05217242020108	0.03936129662538596	0.5287929348482999	0.2612230737062658	4.838172612045535	0.016417486430895255	0.021124331643327585	1.0540574468085107	0.057347520324507975	4.490836664406758	0.020099027752480073	1.696824950138979	2.146645453201851e-07	-0.0	not
